GeoLevel,RegionName,RegionAbbreviation,NationName,NationAbbreviation,CityName,StateAbbreviation,StateName,Latitude,Longitude,Population,Timezone,YouthEngagement
1,North America,NA,United States,USA,Ellinwood,KS,Kansas,38.3592,-98.5849,2009,C,50
1,North America,NA,United States,USA,Ellis,KS,Kansas,38.9367,-99.5594,1982,C,50
1,North America,NA,United States,USA,Ellsworth,KS,Kansas,38.7326,-98.2286,2919,C,50
1,North America,NA,United States,USA,Elwood,KS,Kansas,39.7518,-94.8889,1203,C,50
1,North America,NA,United States,USA,Emporia,KS,Kansas,38.4028,-96.1924,24639,C,50
1,North America,NA,United States,USA,Erie,KS,Kansas,37.5718,-95.2418,1087,C,50
1,North America,NA,United States,USA,Eudora,KS,Kansas,38.9344,-95.0957,6333,C,50
1,North America,NA,United States,USA,Eureka,KS,Kansas,37.826,-96.2888,2362,C,50
1,North America,NA,United States,USA,Fairway,KS,Kansas,39.0245,-94.6287,3957,C,50
1,North America,NA,United States,USA,Fort Scott,KS,Kansas,37.8283,-94.7038,7628,C,50
1,North America,NA,United States,USA,Fredonia,KS,Kansas,37.5329,-95.8223,2270,C,50
1,North America,NA,United States,USA,Frontenac,KS,Kansas,37.4583,-94.7017,3413,C,50
1,North America,NA,United States,USA,Galena,KS,Kansas,37.0752,-94.6353,2512,C,50
1,North America,NA,United States,USA,Garden City,KS,Kansas,37.9755,-100.8529,30206,C,50
1,North America,NA,United States,USA,Gardner,KS,Kansas,38.8162,-94.93,21583,C,50
1,North America,NA,United States,USA,Garnett,KS,Kansas,38.2845,-95.2408,3178,C,50
1,North America,NA,United States,USA,Girard,KS,Kansas,37.5093,-94.8456,2471,C,50
1,North America,NA,United States,USA,Goddard,KS,Kansas,37.6658,-97.5621,4746,C,50
1,North America,NA,United States,USA,Goodland,KS,Kansas,39.349,-101.7141,4474,M,50
1,North America,NA,United States,USA,Grandview Plaza,KS,Kansas,39.0327,-96.793,1645,C,50
1,North America,NA,United States,USA,Great Bend,KS,Kansas,38.3593,-98.8015,15519,C,50
1,North America,NA,United States,USA,Halstead,KS,Kansas,37.9999,-97.5102,2054,C,50
1,North America,NA,United States,USA,Harper,KS,Kansas,37.285,-98.0277,1355,C,50
1,North America,NA,United States,USA,Haven,KS,Kansas,37.9016,-97.7831,1199,C,50
1,North America,NA,United States,USA,Hays,KS,Kansas,38.8814,-99.3217,21525,C,50
1,North America,NA,United States,USA,Haysville,KS,Kansas,37.565,-97.3528,11278,C,50
1,North America,NA,United States,USA,Herington,KS,Kansas,38.6863,-96.867,2332,C,50
1,North America,NA,United States,USA,Hesston,KS,Kansas,38.1403,-97.4273,3371,C,50
1,North America,NA,United States,USA,Hiawatha,KS,Kansas,39.8517,-95.5381,3119,C,50
1,North America,NA,United States,USA,Highland,KS,Kansas,39.8603,-95.2649,1005,C,50
1,North America,NA,United States,USA,Hill City,KS,Kansas,39.3672,-99.8462,1417,C,50
1,North America,NA,United States,USA,Hillsboro,KS,Kansas,38.3524,-97.1991,2681,C,50
1,North America,NA,United States,USA,Hoisington,KS,Kansas,38.518,-98.7773,2561,C,50
1,North America,NA,United States,USA,Holcomb,KS,Kansas,37.986,-100.9936,2112,C,50
1,North America,NA,United States,USA,Holton,KS,Kansas,39.4699,-95.7319,3184,C,50
1,North America,NA,United States,USA,Horton,KS,Kansas,39.6627,-95.5327,1696,C,50
1,North America,NA,United States,USA,Hoxie,KS,Kansas,39.3558,-100.4397,1194,C,50
1,North America,NA,United States,USA,Hugoton,KS,Kansas,37.1746,-101.3449,3862,C,50
1,North America,NA,United States,USA,Humboldt,KS,Kansas,37.8119,-95.437,1802,C,50
1,North America,NA,United States,USA,Hutchinson,KS,Kansas,38.0671,-97.9081,42940,C,50
1,North America,NA,United States,USA,Independence,KS,Kansas,37.2122,-95.7324,9166,C,50
1,North America,NA,United States,USA,Inman,KS,Kansas,38.2301,-97.7726,1335,C,50
1,North America,NA,United States,USA,Iola,KS,Kansas,37.9273,-95.4006,5377,C,50
1,North America,NA,United States,USA,Junction City,KS,Kansas,39.0272,-96.8497,38178,C,50
1,North America,NA,United States,USA,Kansas City,KS,Kansas,39.1234,-94.7443,152938,C,50
1,North America,NA,United States,USA,Kechi,KS,Kansas,37.8234,-97.2891,2007,C,50
1,North America,NA,United States,USA,Kingman,KS,Kansas,37.6476,-98.1161,2746,C,50
1,North America,NA,United States,USA,Kinsley,KS,Kansas,37.9224,-99.4114,1392,C,50
1,North America,NA,United States,USA,La Crosse,KS,Kansas,38.5319,-99.3095,1260,C,50
1,North America,NA,United States,USA,La Cygne,KS,Kansas,38.3475,-94.7608,1125,C,50
1,North America,NA,United States,USA,Lakin,KS,Kansas,37.9398,-101.2587,2205,C,50
1,North America,NA,United States,USA,Lansing,KS,Kansas,39.2427,-94.8952,11947,C,50
1,North America,NA,United States,USA,Larned,KS,Kansas,38.1834,-99.1013,4529,C,50
1,North America,NA,United States,USA,Lawrence,KS,Kansas,38.9597,-95.2641,97341,C,50
1,North America,NA,United States,USA,Leavenworth,KS,Kansas,39.3233,-94.9244,46517,C,50
1,North America,NA,United States,USA,Leawood,KS,Kansas,38.9076,-94.6258,34659,C,50
1,North America,NA,United States,USA,Lenexa,KS,Kansas,38.9609,-94.8018,53553,C,50
1,North America,NA,United States,USA,Leoti,KS,Kansas,38.4833,-101.3578,1451,C,50
1,North America,NA,United States,USA,Liberal,KS,Kansas,37.0466,-100.9295,19636,C,50
1,North America,NA,United States,USA,Lindsborg,KS,Kansas,38.5773,-97.6738,3218,C,50
1,North America,NA,United States,USA,Louisburg,KS,Kansas,38.6203,-94.677,4087,C,50
1,North America,NA,United States,USA,Lyndon,KS,Kansas,38.6118,-95.6843,1005,C,50
1,North America,NA,United States,USA,Lyons,KS,Kansas,38.3462,-98.2045,3481,C,50
1,North America,NA,United States,USA,Maize,KS,Kansas,37.7749,-97.4619,4557,C,50
1,North America,NA,United States,USA,Manhattan,KS,Kansas,39.1882,-96.6053,57284,C,50
1,North America,NA,United States,USA,Marion,KS,Kansas,38.3541,-97.0083,1801,C,50
1,North America,NA,United States,USA,Marysville,KS,Kansas,39.8431,-96.6386,2916,C,50
1,North America,NA,United States,USA,McPherson,KS,Kansas,38.3714,-97.6606,13128,C,50
1,North America,NA,United States,USA,Meade,KS,Kansas,37.2836,-100.343,1624,C,50
1,North America,NA,United States,USA,Medicine Lodge,KS,Kansas,37.2851,-98.5812,1901,C,50
1,North America,NA,United States,USA,Merriam,KS,Kansas,39.0186,-94.6934,11212,C,50
1,North America,NA,United States,USA,Minneapolis,KS,Kansas,39.1243,-97.6997,1960,C,50
1,North America,NA,United States,USA,Mission,KS,Kansas,39.027,-94.6568,9409,C,50
1,North America,NA,United States,USA,Mission Hills,KS,Kansas,39.0141,-94.6172,3573,C,50
1,North America,NA,United States,USA,Moundridge,KS,Kansas,38.2037,-97.5153,1874,C,50
1,North America,NA,United States,USA,Mulvane,KS,Kansas,37.4787,-97.2726,6359,C,50
1,North America,NA,United States,USA,Neodesha,KS,Kansas,37.4242,-95.6849,2393,C,50
1,North America,NA,United States,USA,Ness City,KS,Kansas,38.4539,-99.9049,1348,C,50
1,North America,NA,United States,USA,Newton,KS,Kansas,38.0364,-97.3463,20370,C,50
1,North America,NA,United States,USA,Nickerson,KS,Kansas,38.1489,-98.0883,1009,C,50
1,North America,NA,United States,USA,North Newton,KS,Kansas,38.0765,-97.3474,1773,C,50
1,North America,NA,United States,USA,Norton,KS,Kansas,39.8363,-99.8916,2742,C,50
1,North America,NA,United States,USA,Oakley,KS,Kansas,39.1234,-100.8449,2096,C,50
1,North America,NA,United States,USA,Oberlin,KS,Kansas,39.823,-100.5308,1736,C,50
1,North America,NA,United States,USA,Ogden,KS,Kansas,39.1127,-96.7028,1985,C,50
1,North America,NA,United States,USA,Olathe,KS,Kansas,38.8838,-94.8196,137472,C,50
1,North America,NA,United States,USA,Osage City,KS,Kansas,38.6337,-95.8218,2549,C,50
1,North America,NA,United States,USA,Osawatomie,KS,Kansas,38.5064,-94.9483,4219,C,50
1,North America,NA,United States,USA,Osborne,KS,Kansas,39.4407,-98.6993,1339,C,50
1,North America,NA,United States,USA,Oskaloosa,KS,Kansas,39.2158,-95.3145,1065,C,50
1,North America,NA,United States,USA,Oswego,KS,Kansas,37.1673,-95.1124,1719,C,50
1,North America,NA,United States,USA,Ottawa,KS,Kansas,38.6,-95.2642,12147,C,50
1,North America,NA,United States,USA,Overbrook,KS,Kansas,38.7794,-95.557,1014,C,50
1,North America,NA,United States,USA,Overland Park,KS,Kansas,38.887,-94.687,191278,C,50
1,North America,NA,United States,USA,Oxford,KS,Kansas,37.2741,-97.1696,1012,C,50
1,North America,NA,United States,USA,Paola,KS,Kansas,38.5784,-94.8619,5378,C,50
1,North America,NA,United States,USA,Park City,KS,Kansas,37.8102,-97.3255,7729,C,50
1,North America,NA,United States,USA,Parsons,KS,Kansas,37.3405,-95.2959,9572,C,50
1,North America,NA,United States,USA,Peabody,KS,Kansas,38.1683,-97.1043,1123,C,50
1,North America,NA,United States,USA,Phillipsburg,KS,Kansas,39.7512,-99.321,2538,C,50
1,North America,NA,United States,USA,Pittsburg,KS,Kansas,37.4129,-94.6987,22899,C,50
1,North America,NA,United States,USA,Plains,KS,Kansas,37.2642,-100.5898,1082,C,50
1,North America,NA,United States,USA,Plainville,KS,Kansas,39.2317,-99.301,1840,C,50
1,North America,NA,United States,USA,Pleasanton,KS,Kansas,38.1797,-94.7071,1186,C,50
1,North America,NA,United States,USA,Prairie Village,KS,Kansas,38.9875,-94.6361,22368,C,50
1,North America,NA,United States,USA,Pratt,KS,Kansas,37.6777,-98.7465,6462,C,50
1,North America,NA,United States,USA,Roeland Park,KS,Kansas,39.0358,-94.6374,6772,C,50
1,North America,NA,United States,USA,Rose Hill,KS,Kansas,37.5702,-97.1361,3695,C,50
1,North America,NA,United States,USA,Rossville,KS,Kansas,39.1358,-95.9496,1139,C,50
1,North America,NA,United States,USA,Russell,KS,Kansas,38.8878,-98.8513,4069,C,50
1,North America,NA,United States,USA,Sabetha,KS,Kansas,39.9136,-95.7917,2523,C,50
1,North America,NA,United States,USA,Saint Francis,KS,Kansas,39.7714,-101.8015,1304,C,50
1,North America,NA,United States,USA,Saint Marys,KS,Kansas,39.1942,-96.0646,2686,C,50
1,North America,NA,United States,USA,Salina,KS,Kansas,38.8137,-97.6143,46782,C,50
1,North America,NA,United States,USA,Satanta,KS,Kansas,37.4377,-100.988,1159,C,50
1,North America,NA,United States,USA,Scott City,KS,Kansas,38.4791,-100.9023,3680,C,50
1,North America,NA,United States,USA,Sedan,KS,Kansas,37.1284,-96.1849,1034,C,50
1,North America,NA,United States,USA,Sedgwick,KS,Kansas,37.9158,-97.4215,1665,C,50
1,North America,NA,United States,USA,Seneca,KS,Kansas,39.8376,-96.0689,2039,C,50
1,North America,NA,United States,USA,Shawnee,KS,Kansas,39.0158,-94.8076,65513,C,50
1,North America,NA,United States,USA,Silver Lake,KS,Kansas,39.0993,-95.8564,1420,C,50
1,North America,NA,United States,USA,Smith Center,KS,Kansas,39.7751,-98.7833,1610,C,50
1,North America,NA,United States,USA,Solomon,KS,Kansas,38.9215,-97.3692,1028,C,50
1,North America,NA,United States,USA,South Hutchinson,KS,Kansas,38.0278,-97.9428,2507,C,50
1,North America,NA,United States,USA,Spring Hill,KS,Kansas,38.7564,-94.8201,6635,C,50
1,North America,NA,United States,USA,St. John,KS,Kansas,38,-98.7611,1200,C,50
1,North America,NA,United States,USA,Sterling,KS,Kansas,38.2094,-98.2063,2230,C,50
1,North America,NA,United States,USA,Stockton,KS,Kansas,39.4251,-99.2764,1290,C,50
1,North America,NA,United States,USA,Sublette,KS,Kansas,37.4822,-100.8465,1372,C,50
1,North America,NA,United States,USA,Syracuse,KS,Kansas,37.9619,-101.7782,1769,M,50
1,North America,NA,United States,USA,Tonganoxie,KS,Kansas,39.1083,-95.0829,5384,C,50
1,North America,NA,United States,USA,Topeka,KS,Kansas,39.0346,-95.6956,148960,C,50
1,North America,NA,United States,USA,Towanda,KS,Kansas,37.7954,-96.9963,1470,C,50
1,North America,NA,United States,USA,Ulysses,KS,Kansas,37.5772,-101.3547,6025,C,50
1,North America,NA,United States,USA,Valley Center,KS,Kansas,37.8333,-97.3646,7300,C,50
1,North America,NA,United States,USA,Valley Falls,KS,Kansas,39.3408,-95.4612,1138,C,50
1,North America,NA,United States,USA,Victoria,KS,Kansas,38.8538,-99.1477,1191,C,50
1,North America,NA,United States,USA,WaKeeney,KS,Kansas,39.0236,-99.8816,1792,C,50
1,North America,NA,United States,USA,Wamego,KS,Kansas,39.2054,-96.3103,4752,C,50
1,North America,NA,United States,USA,Washington,KS,Kansas,39.8173,-97.0487,1073,C,50
1,North America,NA,United States,USA,Wathena,KS,Kansas,39.7602,-94.9395,1319,C,50
1,North America,NA,United States,USA,Wellington,KS,Kansas,37.2622,-97.4282,7450,C,50
1,North America,NA,United States,USA,Wellsville,KS,Kansas,38.7166,-95.0806,1809,C,50
1,North America,NA,United States,USA,Westwood,KS,Kansas,39.0394,-94.6156,1655,C,50
1,North America,NA,United States,USA,Wichita,KS,Kansas,37.6897,-97.3442,483057,C,50
1,North America,NA,United States,USA,Winfield,KS,Kansas,37.274,-96.9499,11836,C,50
1,North America,NA,United States,USA,Yates Center,KS,Kansas,37.8681,-95.7535,1335,C,50
1,North America,NA,United States,USA,Albany,KY,Kentucky,36.6906,-85.1353,2020,C,50
1,North America,NA,United States,USA,Alexandria,KY,Kentucky,38.9622,-84.386,9438,E,50
1,North America,NA,United States,USA,Anchorage,KY,Kentucky,38.2689,-85.5363,2435,E,50
1,North America,NA,United States,USA,Ashland,KY,Kentucky,38.4592,-82.6449,20669,E,50
1,North America,NA,United States,USA,Auburn,KY,Kentucky,36.8654,-86.7107,1373,C,50
1,North America,NA,United States,USA,Audubon Park,KY,Kentucky,38.205,-85.727,1501,E,50
1,North America,NA,United States,USA,Augusta,KY,Kentucky,38.7723,-84.0002,1147,E,50
1,North America,NA,United States,USA,Barbourmeade,KY,Kentucky,38.2986,-85.6009,1258,E,50
1,North America,NA,United States,USA,Barbourville,KY,Kentucky,36.8667,-83.885,6178,E,50
1,North America,NA,United States,USA,Bardstown,KY,Kentucky,37.8175,-85.4551,21044,E,50
1,North America,NA,United States,USA,Beattyville,KY,Kentucky,37.5862,-83.7065,1206,E,50
1,North America,NA,United States,USA,Beaver Dam,KY,Kentucky,37.4044,-86.8742,6633,C,50
1,North America,NA,United States,USA,Beechwood Village,KY,Kentucky,38.2555,-85.6295,1363,E,50
1,North America,NA,United States,USA,Bellevue,KY,Kentucky,39.101,-84.4776,5772,E,50
1,North America,NA,United States,USA,Benton,KY,Kentucky,36.8512,-88.3594,4599,C,50
1,North America,NA,United States,USA,Berea,KY,Kentucky,37.5904,-84.2898,17929,E,50
1,North America,NA,United States,USA,Bloomfield,KY,Kentucky,37.9122,-85.314,1056,E,50
1,North America,NA,United States,USA,Bowling Green,KY,Kentucky,36.9721,-86.4367,90448,C,50
1,North America,NA,United States,USA,Brandenburg,KY,Kentucky,37.9955,-86.1766,2832,E,50
1,North America,NA,United States,USA,Brodhead,KY,Kentucky,37.4027,-84.4144,1183,E,50
1,North America,NA,United States,USA,Burkesville,KY,Kentucky,36.7906,-85.3674,1481,C,50
1,North America,NA,United States,USA,Cadiz,KY,Kentucky,36.8696,-87.8048,3046,C,50
1,North America,NA,United States,USA,Calvert City,KY,Kentucky,37.0295,-88.3603,2521,C,50
1,North America,NA,United States,USA,Camargo,KY,Kentucky,37.997,-83.8926,1139,E,50
1,North America,NA,United States,USA,Campbellsville,KY,Kentucky,37.3446,-85.3512,14686,E,50
1,North America,NA,United States,USA,Carlisle,KY,Kentucky,38.3162,-84.0333,1963,E,50
1,North America,NA,United States,USA,Carrollton,KY,Kentucky,38.68,-85.1655,5029,E,50
1,North America,NA,United States,USA,Catlettsburg,KY,Kentucky,38.42,-82.6023,1778,E,50
1,North America,NA,United States,USA,Cave City,KY,Kentucky,37.14,-85.9647,2411,C,50
1,North America,NA,United States,USA,Central City,KY,Kentucky,37.2962,-87.128,9605,C,50
1,North America,NA,United States,USA,Clay,KY,Kentucky,37.4762,-87.8203,1112,C,50
1,North America,NA,United States,USA,Clay City,KY,Kentucky,37.8623,-83.9278,1102,E,50
1,North America,NA,United States,USA,Clinton,KY,Kentucky,36.6662,-88.9939,1289,C,50
1,North America,NA,United States,USA,Cloverport,KY,Kentucky,37.8312,-86.6304,1146,C,50
1,North America,NA,United States,USA,Coal Run Village,KY,Kentucky,37.5373,-82.5581,1526,E,50
1,North America,NA,United States,USA,Cold Spring,KY,Kentucky,39.0131,-84.435,6370,E,50
1,North America,NA,United States,USA,Coldstream,KY,Kentucky,38.3144,-85.5264,1168,E,50
1,North America,NA,United States,USA,Columbia,KY,Kentucky,37.1036,-85.3074,5019,C,50
1,North America,NA,United States,USA,Corbin,KY,Kentucky,36.932,-84.1003,7272,E,50
1,North America,NA,United States,USA,Covington,KY,Kentucky,39.0334,-84.5166,40455,E,50
1,North America,NA,United States,USA,Crescent Springs,KY,Kentucky,39.0554,-84.5787,4039,E,50
1,North America,NA,United States,USA,Crestview Hills,KY,Kentucky,39.0249,-84.5695,3338,E,50
1,North America,NA,United States,USA,Crestwood,KY,Kentucky,38.3355,-85.4839,4982,E,50
1,North America,NA,United States,USA,Crittenden,KY,Kentucky,38.7754,-84.6137,4288,E,50
1,North America,NA,United States,USA,Cumberland,KY,Kentucky,36.9824,-82.9919,3314,E,50
1,North America,NA,United States,USA,Cynthiana,KY,Kentucky,38.3854,-84.2996,6389,E,50
1,North America,NA,United States,USA,Danville,KY,Kentucky,37.642,-84.7769,19489,E,50
1,North America,NA,United States,USA,Dawson Springs,KY,Kentucky,37.174,-87.688,2677,C,50
1,North America,NA,United States,USA,Dayton,KY,Kentucky,39.1127,-84.4639,5449,E,50
1,North America,NA,United States,USA,Douglass Hills,KY,Kentucky,38.2367,-85.5501,5728,E,50
1,North America,NA,United States,USA,Dry Ridge,KY,Kentucky,38.6837,-84.6006,2219,E,50
1,North America,NA,United States,USA,Earlington,KY,Kentucky,37.2755,-87.5065,1354,C,50
1,North America,NA,United States,USA,Eddyville,KY,Kentucky,37.0759,-88.0769,2567,C,50
1,North America,NA,United States,USA,Edgewood,KY,Kentucky,39.0091,-84.5604,8720,E,50
1,North America,NA,United States,USA,Edmonton,KY,Kentucky,36.9841,-85.6188,1585,C,50
